id,trip_id,bus_id,from_time_going,to_time_going,from_time_return,to_time_return,date_start,date_end,status,type,event
4223,448,8f43098c-85f8-4fd2-b587-63d5f9ff2603,00:45:04,01:36:40,03:05:26,17:26:55,2023-11-08,2023-11-08,pending,all,stopped
4224,559,8f43098c-85f8-4fd2-b587-63d5f9ff2603,15:29:34,17:50:14,01:35:09,23:22:35,2023-11-09,2023-11-09,pending,all,stopped
4225,444,8f43098c-85f8-4fd2-b587-63d5f9ff2603,04:43:55,15:09:41,04:54:35,23:57:58,2023-11-10,2023-11-10,pending,all,stopped
4226,432,8f43098c-85f8-4fd2-b587-63d5f9ff2603,02:17:15,22:21:16,01:53:57,20:24:41,2023-11-11,2023-11-11,pending,all,stopped
4227,410,4d82e0ad-1b09-482e-b12e-6cabc62d9fcb,12:34:18,16:50:00,00:32:30,07:25:19,2024-05-02,2024-05-02,pending,all,stopped
4228,585,4d82e0ad-1b09-482e-b12e-6cabc62d9fcb,17:04:34,21:57:14,07:29:47,21:33:51,2024-05-03,2024-05-03,pending,all,stopped
4229,509,4d82e0ad-1b09-482e-b12e-6cabc62d9fcb,01:52:23,23:07:13,08:38:47,18:55:56,2024-05-04,2024-05-04,pending,all,stopped
4230,417,4d82e0ad-1b09-482e-b12e-6cabc62d9fcb,00:46:35,02:04:42,02:54:11,08:18:34,2024-05-05,2024-05-05,pending,all,stopped
4231,588,4d82e0ad-1b09-482e-b12e-6cabc62d9fcb,08:37:49,20:01:29,11:10:43,15:15:26,2024-05-06,2024-05-06,pending,all,stopped
4232,469,cdd05bfd-8344-490e-a2e8-9525e0603cd1,19:28:32,23:43:51,02:23:39,07:15:36,2024-08-23,2024-08-23,pending,all,stopped
4233,523,cdd05bfd-8344-490e-a2e8-9525e0603cd1,05:11:26,12:50:59,13:45:09,17:48:59,2024-08-24,2024-08-24,pending,all,stopped
4234,511,cdd05bfd-8344-490e-a2e8-9525e0603cd1,17:39:34,20:55:40,04:56:32,19:37:01,2024-08-25,2024-08-25,pending,all,stopped
4235,406,cdd05bfd-8344-490e-a2e8-9525e0603cd1,02:09:44,06:40:01,00:12:06,21:24:11,2024-08-26,2024-08-26,pending,all,stopped
4236,591,cdd05bfd-8344-490e-a2e8-9525e0603cd1,05:51:29,17:28:19,14:24:55,17:57:31,2024-08-27,2024-08-27,pending,all,stopped
4237,525,4a4617ad-4ab6-4bd1-8249-8464540b9fd9,10:39:37,18:27:49,07:51:06,11:45:10,2024-09-20,2024-09-20,pending,all,stopped
4238,406,4a4617ad-4ab6-4bd1-8249-8464540b9fd9,01:26:59,19:52:42,03:26:59,09:33:33,2024-09-21,2024-09-21,pending,all,stopped
4239,409,4a4617ad-4ab6-4bd1-8249-8464540b9fd9,06:22:11,18:43:02,04:04:55,18:59:04,2024-09-22,2024-09-22,pending,all,stopped
4240,510,4a4617ad-4ab6-4bd1-8249-8464540b9fd9,04:22:48,06:20:04,04:50:44,18:19:20,2024-09-23,2024-09-23,pending,all,stopped
4241,594,4a4617ad-4ab6-4bd1-8249-8464540b9fd9,07:40:44,09:45:17,02:11:03,05:15:30,2024-09-24,2024-09-24,pending,all,stopped
4242,435,58742b30-e551-4251-91f5-21615919e6d0,12:40:01,22:09:43,04:59:22,06:07:39,2024-06-29,2024-06-29,pending,all,stopped
4243,458,58742b30-e551-4251-91f5-21615919e6d0,06:31:24,20:13:33,17:29:27,19:31:56,2024-06-30,2024-06-30,pending,all,stopped
4244,546,58742b30-e551-4251-91f5-21615919e6d0,07:08:57,12:32:42,07:17:46,17:18:25,2024-07-01,2024-07-01,pending,all,stopped
4245,442,58742b30-e551-4251-91f5-21615919e6d0,10:23:12,20:39:37,06:58:30,22:38:12,2024-07-02,2024-07-02,pending,all,stopped
4246,589,58742b30-e551-4251-91f5-21615919e6d0,15:11:25,19:13:04,04:55:50,18:06:13,2024-07-03,2024-07-03,pending,all,stopped
4247,580,67f2e52d-05de-45df-9f73-582faa994ead,07:01:14,10:42:59,19:59:54,22:19:00,2024-08-05,2024-08-05,pending,all,stopped
4248,485,67f2e52d-05de-45df-9f73-582faa994ead,05:15:22,12:09:04,03:02:57,14:36:46,2024-08-06,2024-08-06,pending,all,stopped
4249,543,67f2e52d-05de-45df-9f73-582faa994ead,08:15:06,18:37:26,13:00:27,17:47:05,2024-08-07,2024-08-07,pending,all,stopped
4250,509,67f2e52d-05de-45df-9f73-582faa994ead,07:43:23,22:39:21,19:20:26,22:33:43,2024-08-08,2024-08-08,pending,all,stopped
4251,459,67f2e52d-05de-45df-9f73-582faa994ead,08:58:29,10:50:38,02:17:18,08:35:01,2024-08-09,2024-08-09,pending,all,stopped
4252,565,b13ce8ba-1310-4403-9c99-d82ee1e3810d,17:36:17,21:17:28,01:50:56,08:33:16,2024-05-31,2024-05-31,pending,all,stopped
4253,490,b13ce8ba-1310-4403-9c99-d82ee1e3810d,07:29:05,13:33:42,13:26:21,20:22:13,2024-06-01,2024-06-01,pending,all,stopped
4254,512,b13ce8ba-1310-4403-9c99-d82ee1e3810d,05:15:39,09:53:10,20:16:30,23:36:57,2024-06-02,2024-06-02,pending,all,stopped
4255,495,b13ce8ba-1310-4403-9c99-d82ee1e3810d,05:15:14,06:00:24,14:29:05,16:11:13,2024-06-03,2024-06-03,pending,all,stopped
4256,502,b13ce8ba-1310-4403-9c99-d82ee1e3810d,08:51:52,15:29:47,13:30:27,14:22:09,2024-06-04,2024-06-04,pending,all,stopped
4257,404,b3c60cef-2299-43a5-844d-6671bf43ed0e,00:12:35,19:35:38,15:47:38,17:36:09,2023-12-28,2023-12-28,pending,all,stopped
4258,409,b3c60cef-2299-43a5-844d-6671bf43ed0e,11:30:30,16:08:03,05:15:44,23:20:52,2023-12-29,2023-12-29,pending,all,stopped
4259,601,b3c60cef-2299-43a5-844d-6671bf43ed0e,05:06:11,22:50:36,02:14:14,06:59:10,2023-12-30,2023-12-30,pending,all,stopped
4260,570,b3c60cef-2299-43a5-844d-6671bf43ed0e,02:32:34,14:40:01,15:11:49,16:15:22,2023-12-31,2023-12-31,pending,all,stopped
4261,438,b3c60cef-2299-43a5-844d-6671bf43ed0e,03:17:10,20:38:36,13:38:10,16:12:03,2024-01-01,2024-01-01,pending,all,stopped
4262,546,129d05f7-e898-4c9f-8172-f14ea54cd86f,10:25:04,20:25:38,07:37:40,23:27:04,2023-10-29,2023-10-29,pending,all,stopped
4263,474,129d05f7-e898-4c9f-8172-f14ea54cd86f,02:04:02,22:48:54,09:41:11,23:43:20,2023-10-30,2023-10-30,pending,all,stopped
4264,492,129d05f7-e898-4c9f-8172-f14ea54cd86f,11:54:49,16:01:48,10:06:56,19:27:56,2023-10-31,2023-10-31,pending,all,stopped
4265,511,129d05f7-e898-4c9f-8172-f14ea54cd86f,11:07:13,17:31:01,02:24:15,15:30:21,2023-11-01,2023-11-01,pending,all,stopped
4266,521,129d05f7-e898-4c9f-8172-f14ea54cd86f,04:15:43,16:40:56,09:49:18,22:15:46,2023-11-02,2023-11-02,pending,all,stopped
4267,499,16ed7c9c-ef6c-461b-ae72-fc8188902fc3,10:16:17,11:52:26,01:16:59,09:37:45,2023-11-02,2023-11-02,pending,all,stopped
4268,535,16ed7c9c-ef6c-461b-ae72-fc8188902fc3,04:54:27,05:26:48,03:20:16,13:54:46,2023-11-03,2023-11-03,pending,all,stopped
4269,549,16ed7c9c-ef6c-461b-ae72-fc8188902fc3,08:12:00,14:38:28,11:59:50,15:51:08,2023-11-04,2023-11-04,pending,all,stopped
4270,495,16ed7c9c-ef6c-461b-ae72-fc8188902fc3,09:42:51,11:54:46,18:25:46,21:34:25,2023-11-05,2023-11-05,pending,all,stopped
4271,598,16ed7c9c-ef6c-461b-ae72-fc8188902fc3,11:03:05,21:41:57,16:42:26,23:15:00,2023-11-06,2023-11-06,pending,all,stopped
4272,555,44551fdd-fe29-4470-8932-c26fdea926a0,15:24:46,22:58:37,07:30:43,18:35:23,2024-08-19,2024-08-19,pending,all,stopped
4273,469,44551fdd-fe29-4470-8932-c26fdea926a0,00:11:33,02:52:17,05:11:56,15:47:36,2024-08-20,2024-08-20,pending,all,stopped
4274,451,44551fdd-fe29-4470-8932-c26fdea926a0,01:42:29,05:56:21,04:30:41,04:33:32,2024-08-21,2024-08-21,pending,all,stopped
4275,411,44551fdd-fe29-4470-8932-c26fdea926a0,20:16:33,21:00:14,08:55:53,14:21:23,2024-08-22,2024-08-22,pending,all,stopped
4276,484,44551fdd-fe29-4470-8932-c26fdea926a0,00:44:20,01:43:17,17:05:39,21:50:33,2024-08-23,2024-08-23,pending,all,stopped
4277,440,fd942af9-5dd4-4c71-be7c-b40ebf85ab4a,20:33:40,23:15:20,07:51:40,11:41:58,2024-04-02,2024-04-02,pending,all,stopped
4278,567,fd942af9-5dd4-4c71-be7c-b40ebf85ab4a,08:18:12,09:12:11,07:15:26,21:13:18,2024-04-03,2024-04-03,pending,all,stopped
4279,503,fd942af9-5dd4-4c71-be7c-b40ebf85ab4a,06:02:26,06:21:06,01:49:20,02:09:32,2024-04-04,2024-04-04,pending,all,stopped
4280,486,fd942af9-5dd4-4c71-be7c-b40ebf85ab4a,01:08:29,02:57:34,13:30:52,20:11:49,2024-04-05,2024-04-05,pending,all,stopped
4281,441,fd942af9-5dd4-4c71-be7c-b40ebf85ab4a,18:26:14,22:18:22,05:14:30,20:28:05,2024-04-06,2024-04-06,pending,all,stopped
4282,506,8237d46f-a49d-4048-9cb7-33ca4859bced,12:26:30,14:45:04,09:07:53,13:33:10,2024-06-22,2024-06-22,pending,all,stopped
4283,480,8237d46f-a49d-4048-9cb7-33ca4859bced,09:00:02,14:08:08,07:08:30,21:47:23,2024-06-23,2024-06-23,pending,all,stopped
4284,528,8237d46f-a49d-4048-9cb7-33ca4859bced,16:10:15,18:17:26,14:05:36,23:04:49,2024-06-24,2024-06-24,pending,all,stopped
4285,576,8237d46f-a49d-4048-9cb7-33ca4859bced,08:09:58,17:03:14,00:43:18,12:48:29,2024-06-25,2024-06-25,pending,all,stopped
4286,429,8237d46f-a49d-4048-9cb7-33ca4859bced,21:26:19,21:51:33,08:28:44,17:25:56,2024-06-26,2024-06-26,pending,all,stopped
4287,431,393c204e-3f58-4fe8-a2f0-534eb1291611,10:51:29,16:51:17,10:50:29,23:07:47,2024-03-04,2024-03-04,pending,all,stopped
4288,567,393c204e-3f58-4fe8-a2f0-534eb1291611,12:08:40,18:44:33,00:26:16,19:37:02,2024-03-05,2024-03-05,pending,all,stopped
4289,455,393c204e-3f58-4fe8-a2f0-534eb1291611,00:03:45,00:53:16,11:57:49,20:27:59,2024-03-06,2024-03-06,pending,all,stopped
4290,563,393c204e-3f58-4fe8-a2f0-534eb1291611,06:25:08,08:37:52,03:22:53,04:43:53,2024-03-07,2024-03-07,pending,all,stopped
4291,439,393c204e-3f58-4fe8-a2f0-534eb1291611,04:13:18,20:03:11,20:42:51,21:57:50,2024-03-08,2024-03-08,pending,all,stopped
4292,477,708004e3-6259-4fc2-ad1a-27cbbe905964,15:53:32,18:11:37,09:31:31,12:06:18,2024-10-04,2024-10-04,pending,all,stopped
4293,463,708004e3-6259-4fc2-ad1a-27cbbe905964,07:22:17,14:17:12,10:05:05,19:45:52,2024-10-05,2024-10-05,pending,all,stopped
4294,425,708004e3-6259-4fc2-ad1a-27cbbe905964,13:34:22,14:32:53,14:03:57,23:54:52,2024-10-06,2024-10-06,pending,all,stopped
4295,596,708004e3-6259-4fc2-ad1a-27cbbe905964,09:09:33,11:42:49,04:22:07,17:12:54,2024-10-07,2024-10-07,pending,all,stopped
4296,488,708004e3-6259-4fc2-ad1a-27cbbe905964,00:33:38,01:50:56,03:30:51,11:30:43,2024-10-08,2024-10-08,pending,all,stopped
4297,576,5d07575a-1172-44ce-9529-9ad7d0854087,06:46:43,14:07:54,02:40:32,22:25:01,2024-02-01,2024-02-01,pending,all,stopped
4298,500,5d07575a-1172-44ce-9529-9ad7d0854087,06:56:43,17:02:26,05:46:19,09:50:19,2024-02-02,2024-02-02,pending,all,stopped
4299,555,5d07575a-1172-44ce-9529-9ad7d0854087,03:37:47,15:33:44,21:57:20,22:47:30,2024-02-03,2024-02-03,pending,all,stopped
4300,595,5d07575a-1172-44ce-9529-9ad7d0854087,10:48:59,21:38:39,07:38:06,10:14:25,2024-02-04,2024-02-04,pending,all,stopped
4301,558,5d07575a-1172-44ce-9529-9ad7d0854087,00:27:01,07:49:54,20:59:33,21:51:48,2024-02-05,2024-02-05,pending,all,stopped
4302,408,7e71608f-2f99-4215-9489-5d6a4bbe22d9,01:19:07,04:31:47,01:03:29,23:55:09,2024-06-16,2024-06-16,pending,all,stopped
4303,448,7e71608f-2f99-4215-9489-5d6a4bbe22d9,10:43:46,20:09:28,09:15:54,15:33:16,2024-06-17,2024-06-17,pending,all,stopped
4304,575,7e71608f-2f99-4215-9489-5d6a4bbe22d9,14:53:31,19:37:33,00:08:16,22:43:30,2024-06-18,2024-06-18,pending,all,stopped
4305,498,7e71608f-2f99-4215-9489-5d6a4bbe22d9,05:03:10,19:06:03,16:26:28,23:49:31,2024-06-19,2024-06-19,pending,all,stopped
4306,500,7e71608f-2f99-4215-9489-5d6a4bbe22d9,12:01:39,13:28:20,03:18:36,07:59:31,2024-06-20,2024-06-20,pending,all,stopped
4307,440,9a96d8d0-c2af-4aa6-b5b3-c52dbe0f304d,03:31:17,09:40:10,13:37:38,18:57:19,2023-11-12,2023-11-12,pending,all,stopped
4308,585,9a96d8d0-c2af-4aa6-b5b3-c52dbe0f304d,02:12:59,09:20:45,04:22:12,20:40:57,2023-11-13,2023-11-13,pending,all,stopped
4309,441,9a96d8d0-c2af-4aa6-b5b3-c52dbe0f304d,18:03:09,20:07:49,06:14:57,16:19:58,2023-11-14,2023-11-14,pending,all,stopped
4310,567,9a96d8d0-c2af-4aa6-b5b3-c52dbe0f304d,04:52:14,23:12:06,02:24:33,17:57:34,2023-11-15,2023-11-15,pending,all,stopped
4311,422,9a96d8d0-c2af-4aa6-b5b3-c52dbe0f304d,06:13:54,09:55:28,05:59:22,12:33:08,2023-11-16,2023-11-16,pending,all,stopped
4312,427,09d59498-2570-4a30-912a-60f8dfea0c79,19:57:45,23:26:18,02:52:50,22:11:41,2024-04-17,2024-04-17,pending,all,stopped
4313,466,09d59498-2570-4a30-912a-60f8dfea0c79,17:55:51,22:54:19,13:04:58,22:25:44,2024-04-18,2024-04-18,pending,all,stopped
4314,432,09d59498-2570-4a30-912a-60f8dfea0c79,00:32:33,13:50:30,16:21:08,16:33:04,2024-04-19,2024-04-19,pending,all,stopped
4315,440,09d59498-2570-4a30-912a-60f8dfea0c79,06:23:59,09:58:29,00:26:45,19:29:41,2024-04-20,2024-04-20,pending,all,stopped
4316,497,09d59498-2570-4a30-912a-60f8dfea0c79,04:21:35,22:54:05,02:29:09,23:55:16,2024-04-21,2024-04-21,pending,all,stopped
4317,556,2d83c44d-aa6e-43c4-aa5d-bef24d062064,14:33:03,17:38:26,13:06:45,17:26:13,2024-09-02,2024-09-02,pending,all,stopped
4318,503,2d83c44d-aa6e-43c4-aa5d-bef24d062064,02:16:26,06:23:32,05:37:02,19:29:06,2024-09-03,2024-09-03,pending,all,stopped
4319,485,2d83c44d-aa6e-43c4-aa5d-bef24d062064,12:01:59,23:10:27,09:26:58,16:09:27,2024-09-04,2024-09-04,pending,all,stopped
4320,558,2d83c44d-aa6e-43c4-aa5d-bef24d062064,13:58:41,19:24:13,16:29:09,22:57:36,2024-09-05,2024-09-05,pending,all,stopped
4321,573,2d83c44d-aa6e-43c4-aa5d-bef24d062064,07:08:50,23:17:46,02:52:34,08:35:48,2024-09-06,2024-09-06,pending,all,stopped
4322,422,2d97900b-0f3a-4ff1-a0af-60f7fc61e79c,02:58:07,19:13:21,07:54:19,19:44:33,2024-01-18,2024-01-18,pending,all,stopped
4323,415,2d97900b-0f3a-4ff1-a0af-60f7fc61e79c,01:08:00,19:26:59,01:39:16,11:24:33,2024-01-19,2024-01-19,pending,all,stopped
4324,423,2d97900b-0f3a-4ff1-a0af-60f7fc61e79c,04:54:38,07:03:25,16:03:26,19:06:23,2024-01-20,2024-01-20,pending,all,stopped
4325,439,2d97900b-0f3a-4ff1-a0af-60f7fc61e79c,12:19:16,12:35:33,13:44:41,23:45:59,2024-01-21,2024-01-21,pending,all,stopped
4326,441,2d97900b-0f3a-4ff1-a0af-60f7fc61e79c,16:03:52,19:53:21,04:25:07,17:02:31,2024-01-22,2024-01-22,pending,all,stopped
4327,412,f61020a8-855a-46e6-842d-e36576f91736,05:33:24,10:54:17,14:56:40,21:35:24,2023-11-28,2023-11-28,pending,all,stopped
4328,434,f61020a8-855a-46e6-842d-e36576f91736,12:43:28,23:43:29,01:18:31,20:10:47,2023-11-29,2023-11-29,pending,all,stopped
4329,544,f61020a8-855a-46e6-842d-e36576f91736,10:39:48,22:31:35,02:21:32,08:09:13,2023-11-30,2023-11-30,pending,all,stopped
4330,519,f61020a8-855a-46e6-842d-e36576f91736,00:42:32,23:19:36,01:22:53,13:14:13,2023-12-01,2023-12-01,pending,all,stopped
4331,579,f61020a8-855a-46e6-842d-e36576f91736,05:14:31,18:58:28,05:36:12,12:23:46,2023-12-02,2023-12-02,pending,all,stopped
4332,526,2d93d306-b158-494f-bae2-5f0b86a556ef,10:59:54,18:57:33,19:26:34,21:15:25,2024-08-19,2024-08-19,pending,all,stopped
4333,596,2d93d306-b158-494f-bae2-5f0b86a556ef,04:16:49,20:01:46,11:47:55,14:32:57,2024-08-20,2024-08-20,pending,all,stopped
4334,410,2d93d306-b158-494f-bae2-5f0b86a556ef,03:57:56,05:47:57,01:28:12,20:47:40,2024-08-21,2024-08-21,pending,all,stopped
4335,572,2d93d306-b158-494f-bae2-5f0b86a556ef,10:17:36,11:45:56,13:27:17,23:56:09,2024-08-22,2024-08-22,pending,all,stopped
4336,574,2d93d306-b158-494f-bae2-5f0b86a556ef,16:33:13,19:53:35,09:00:18,09:53:08,2024-08-23,2024-08-23,pending,all,stopped
4337,416,977e927e-f873-4fda-a3d6-caaa6d4476df,01:34:17,07:13:36,00:25:09,10:40:12,2024-01-16,2024-01-16,pending,all,stopped
4338,417,977e927e-f873-4fda-a3d6-caaa6d4476df,04:01:45,07:31:27,03:21:24,06:33:59,2024-01-17,2024-01-17,pending,all,stopped
4339,530,977e927e-f873-4fda-a3d6-caaa6d4476df,17:31:59,22:22:03,04:05:25,17:56:28,2024-01-18,2024-01-18,pending,all,stopped
4340,473,977e927e-f873-4fda-a3d6-caaa6d4476df,12:57:26,13:34:35,07:10:12,13:12:52,2024-01-19,2024-01-19,pending,all,stopped
4341,458,977e927e-f873-4fda-a3d6-caaa6d4476df,02:58:34,05:02:36,00:08:03,07:04:16,2024-01-20,2024-01-20,pending,all,stopped
4342,412,1f91b6f2-e6e6-4b58-aafa-f9e4e718c0fc,01:20:13,23:45:08,12:16:04,20:03:01,2024-04-23,2024-04-23,pending,all,stopped
4343,416,1f91b6f2-e6e6-4b58-aafa-f9e4e718c0fc,00:21:28,09:19:41,16:06:22,17:58:32,2024-04-24,2024-04-24,pending,all,stopped
4344,478,1f91b6f2-e6e6-4b58-aafa-f9e4e718c0fc,01:29:28,10:51:40,08:41:00,23:46:36,2024-04-25,2024-04-25,pending,all,stopped
4345,443,1f91b6f2-e6e6-4b58-aafa-f9e4e718c0fc,14:19:07,20:43:56,16:20:33,23:01:28,2024-04-26,2024-04-26,pending,all,stopped
4346,506,1f91b6f2-e6e6-4b58-aafa-f9e4e718c0fc,06:04:46,17:04:38,18:24:20,18:42:20,2024-04-27,2024-04-27,pending,all,stopped
4347,599,b55b752e-deab-4ed1-a6c2-9b745ba8ec25,03:51:16,16:45:37,07:22:29,09:55:46,2024-09-19,2024-09-19,pending,all,stopped
4348,479,b55b752e-deab-4ed1-a6c2-9b745ba8ec25,19:43:05,20:15:21,03:00:54,13:09:30,2024-09-20,2024-09-20,pending,all,stopped
4349,509,b55b752e-deab-4ed1-a6c2-9b745ba8ec25,04:13:55,06:03:29,02:09:07,19:03:05,2024-09-21,2024-09-21,pending,all,stopped
4350,551,b55b752e-deab-4ed1-a6c2-9b745ba8ec25,09:46:11,22:05:46,00:12:17,08:16:08,2024-09-22,2024-09-22,pending,all,stopped
4351,425,b55b752e-deab-4ed1-a6c2-9b745ba8ec25,07:51:43,11:05:49,00:40:53,02:28:34,2024-09-23,2024-09-23,pending,all,stopped
4352,484,fea21f84-d2be-4d71-b1cb-a7a958bc26ff,05:42:49,21:31:12,21:19:55,21:41:58,2024-08-03,2024-08-03,pending,all,stopped
4353,538,fea21f84-d2be-4d71-b1cb-a7a958bc26ff,03:10:00,15:34:02,06:29:50,16:06:53,2024-08-04,2024-08-04,pending,all,stopped
4354,434,fea21f84-d2be-4d71-b1cb-a7a958bc26ff,14:56:30,17:08:48,19:39:16,22:24:23,2024-08-05,2024-08-05,pending,all,stopped
4355,553,fea21f84-d2be-4d71-b1cb-a7a958bc26ff,14:28:19,20:22:11,09:06:59,19:16:28,2024-08-06,2024-08-06,pending,all,stopped
4356,512,fea21f84-d2be-4d71-b1cb-a7a958bc26ff,14:37:32,18:58:47,08:22:58,08:27:49,2024-08-07,2024-08-07,pending,all,stopped
4357,564,3c8a9c74-d772-4fa4-ae29-7852cba89c6e,02:03:24,09:23:41,05:17:55,10:22:43,2024-07-21,2024-07-21,pending,all,stopped
4358,468,3c8a9c74-d772-4fa4-ae29-7852cba89c6e,04:05:50,10:23:29,20:09:54,21:38:44,2024-07-22,2024-07-22,pending,all,stopped
4359,543,3c8a9c74-d772-4fa4-ae29-7852cba89c6e,03:04:12,05:55:39,07:09:44,12:09:53,2024-07-23,2024-07-23,pending,all,stopped
4360,450,3c8a9c74-d772-4fa4-ae29-7852cba89c6e,12:13:28,13:51:01,10:57:12,22:03:33,2024-07-24,2024-07-24,pending,all,stopped
4361,467,3c8a9c74-d772-4fa4-ae29-7852cba89c6e,04:05:27,07:21:16,04:33:01,17:18:17,2024-07-25,2024-07-25,pending,all,stopped
4362,514,1c6a3a96-5a5d-4795-9fec-24190f93519a,21:00:45,21:07:28,09:21:40,15:06:04,2024-07-26,2024-07-26,pending,all,stopped
4363,490,1c6a3a96-5a5d-4795-9fec-24190f93519a,09:45:00,23:07:09,12:08:35,18:49:38,2024-07-27,2024-07-27,pending,all,stopped
4364,421,1c6a3a96-5a5d-4795-9fec-24190f93519a,00:27:48,22:05:01,03:29:48,09:42:52,2024-07-28,2024-07-28,pending,all,stopped
4365,529,1c6a3a96-5a5d-4795-9fec-24190f93519a,05:18:41,10:13:48,09:01:37,15:01:42,2024-07-29,2024-07-29,pending,all,stopped
4366,545,1c6a3a96-5a5d-4795-9fec-24190f93519a,04:16:40,23:32:01,01:41:56,11:12:23,2024-07-30,2024-07-30,pending,all,stopped
4367,572,37f6ebd5-b5c9-4f9f-b1b3-515a13327ee4,14:59:53,19:19:23,15:22:36,19:19:42,2024-07-25,2024-07-25,pending,all,stopped
4368,511,37f6ebd5-b5c9-4f9f-b1b3-515a13327ee4,06:56:14,17:10:06,03:30:15,05:19:12,2024-07-26,2024-07-26,pending,all,stopped
4369,464,37f6ebd5-b5c9-4f9f-b1b3-515a13327ee4,14:25:02,17:41:48,10:34:59,23:47:15,2024-07-27,2024-07-27,pending,all,stopped
4370,404,37f6ebd5-b5c9-4f9f-b1b3-515a13327ee4,09:38:49,20:59:12,15:48:51,16:16:17,2024-07-28,2024-07-28,pending,all,stopped
4371,558,37f6ebd5-b5c9-4f9f-b1b3-515a13327ee4,01:12:01,08:19:34,03:36:05,18:43:34,2024-07-29,2024-07-29,pending,all,stopped
4372,482,1b7be05a-eadf-4ce8-a72c-13703b186ef9,08:47:16,15:48:43,07:27:24,11:50:22,2024-05-16,2024-05-16,pending,all,stopped
4373,500,1b7be05a-eadf-4ce8-a72c-13703b186ef9,00:35:03,22:31:16,09:12:18,11:50:36,2024-05-17,2024-05-17,pending,all,stopped
4374,492,1b7be05a-eadf-4ce8-a72c-13703b186ef9,13:23:52,16:37:24,12:05:02,12:51:32,2024-05-18,2024-05-18,pending,all,stopped
4375,498,1b7be05a-eadf-4ce8-a72c-13703b186ef9,00:51:11,01:42:47,20:13:25,20:26:31,2024-05-19,2024-05-19,pending,all,stopped
4376,535,1b7be05a-eadf-4ce8-a72c-13703b186ef9,01:01:20,21:35:36,12:46:51,23:31:03,2024-05-20,2024-05-20,pending,all,stopped
4377,406,59338045-5582-4ae9-aad3-b44e3f414916,01:00:16,15:51:13,07:27:27,15:51:27,2023-12-20,2023-12-20,pending,all,stopped
4378,578,59338045-5582-4ae9-aad3-b44e3f414916,08:22:27,13:43:56,06:40:38,18:39:20,2023-12-21,2023-12-21,pending,all,stopped
4379,508,59338045-5582-4ae9-aad3-b44e3f414916,02:17:07,13:34:32,02:45:15,22:58:07,2023-12-22,2023-12-22,pending,all,stopped
4380,568,59338045-5582-4ae9-aad3-b44e3f414916,10:43:50,21:35:54,19:00:09,21:23:52,2023-12-23,2023-12-23,pending,all,stopped
4381,557,59338045-5582-4ae9-aad3-b44e3f414916,05:43:16,15:03:52,00:47:33,05:06:52,2023-12-24,2023-12-24,pending,all,stopped
4382,548,1d261106-a76d-419d-8a3e-3d6747f6617a,07:14:17,17:02:50,08:49:47,17:53:31,2024-04-18,2024-04-18,pending,all,stopped
4383,430,1d261106-a76d-419d-8a3e-3d6747f6617a,15:21:46,17:42:01,03:37:11,13:53:40,2024-04-19,2024-04-19,pending,all,stopped
4384,571,1d261106-a76d-419d-8a3e-3d6747f6617a,04:38:10,16:01:02,18:10:07,19:15:57,2024-04-20,2024-04-20,pending,all,stopped
4385,559,1d261106-a76d-419d-8a3e-3d6747f6617a,03:20:27,15:52:57,02:43:53,18:50:06,2024-04-21,2024-04-21,pending,all,stopped
4386,425,1d261106-a76d-419d-8a3e-3d6747f6617a,01:56:54,02:47:47,00:25:14,10:32:47,2024-04-22,2024-04-22,pending,all,stopped
4387,439,cf3528d5-4a38-4866-bdbb-8b63098f0133,08:05:38,20:39:17,00:23:38,22:07:51,2024-01-27,2024-01-27,pending,all,stopped
4388,463,cf3528d5-4a38-4866-bdbb-8b63098f0133,02:14:42,02:20:43,01:04:41,12:13:39,2024-01-28,2024-01-28,pending,all,stopped
4389,560,cf3528d5-4a38-4866-bdbb-8b63098f0133,13:33:41,18:27:12,09:57:13,15:54:25,2024-01-29,2024-01-29,pending,all,stopped
4390,563,cf3528d5-4a38-4866-bdbb-8b63098f0133,10:02:40,12:32:16,20:52:37,22:09:05,2024-01-30,2024-01-30,pending,all,stopped
4391,559,cf3528d5-4a38-4866-bdbb-8b63098f0133,06:04:17,08:48:56,08:14:09,22:21:39,2024-01-31,2024-01-31,pending,all,stopped
4392,565,af76cc8c-28aa-46b1-b22f-896028dfbd1d,02:31:39,12:19:53,07:55:10,17:35:06,2024-09-28,2024-09-28,pending,all,stopped
4393,571,af76cc8c-28aa-46b1-b22f-896028dfbd1d,00:36:18,00:40:39,16:33:16,23:33:25,2024-09-29,2024-09-29,pending,all,stopped
4394,558,af76cc8c-28aa-46b1-b22f-896028dfbd1d,14:21:48,22:06:00,16:06:08,19:43:45,2024-09-30,2024-09-30,pending,all,stopped
4395,585,af76cc8c-28aa-46b1-b22f-896028dfbd1d,07:52:35,22:09:43,06:30:05,21:10:20,2024-10-01,2024-10-01,pending,all,stopped
4396,600,af76cc8c-28aa-46b1-b22f-896028dfbd1d,02:43:19,05:38:27,00:39:25,18:58:30,2024-10-02,2024-10-02,pending,all,stopped
4397,586,017ddf2a-27c9-413a-a2e3-8082a8ddedce,09:42:30,15:16:24,15:41:47,20:31:32,2024-09-05,2024-09-05,pending,all,stopped
