id,company_id,Brand,number_bus,number_passenger,status,purchase_date,purchase_price,lifespan_years,bus_consumption,fuel_consumption
f5c5829e-febd-4c91-9741-c381a54648b0,267ebd23-564b-4f95-a62a-f0c69c642f72,Todd-Ayala,L90962,30,available,2019-10-30,79166,10,5,10
6a38b0ba-e841-4971-9879-2fd49ea726e7,267ebd23-564b-4f95-a62a-f0c69c642f72,Brown-Ochoa,D41002,30,available,2021-05-23,34831,6,8,5
9b273053-20e3-4969-a537-c775fcd48c86,267ebd23-564b-4f95-a62a-f0c69c642f72,"Williams, Gross and Stevens",Q71061,30,available,2024-03-13,64734,6,10,5
d15b0843-a4fd-443a-b8c7-3cdf49e991df,267ebd23-564b-4f95-a62a-f0c69c642f72,Anderson PLC,F14008,30,available,2021-04-08,83753,6,6,7
8ac54c01-5ee9-4b9b-85a1-d77f2f5c13df,267ebd23-564b-4f95-a62a-f0c69c642f72,Matthews-Walters,X50096,30,available,2023-05-17,73318,5,6,10
4fbf4aa8-cdbe-4edf-8e00-8d56af4368ba,267ebd23-564b-4f95-a62a-f0c69c642f72,Hart Inc,I18669,30,available,2023-04-22,96292,9,5,8
facaa345-b83e-4b8f-b5e1-ef3c38152e14,267ebd23-564b-4f95-a62a-f0c69c642f72,Jenkins-Parker,I49974,30,available,2024-08-31,60618,5,10,6
82919449-0dc4-4cdd-a257-0fc8fbf5dcba,267ebd23-564b-4f95-a62a-f0c69c642f72,Roberts Ltd,Z44513,30,available,2021-06-12,53804,9,5,10
d40cc446-9e53-453d-92f8-5cbd70d994ff,267ebd23-564b-4f95-a62a-f0c69c642f72,Shepherd LLC,A80254,30,available,2022-06-18,93874,5,6,10
31bbc019-86f6-4628-959f-af40f7cad096,267ebd23-564b-4f95-a62a-f0c69c642f72,"Goodwin, Adams and Harmon",G20623,30,available,2022-10-26,77790,10,5,6
c026d66c-c78f-4da5-aefb-54ec95c23bb1,267ebd23-564b-4f95-a62a-f0c69c642f72,"Burns, Daniel and Sanchez",F65753,30,available,2023-12-02,43438,6,10,9
0e7cfeee-20c0-4404-b40b-e36c247fd759,267ebd23-564b-4f95-a62a-f0c69c642f72,Smith Group,J64621,30,available,2024-06-27,96598,6,9,7
131727bd-b9b5-4f95-b80d-76a29f9081a9,267ebd23-564b-4f95-a62a-f0c69c642f72,"Brown, Rivera and Clark",P65301,30,available,2021-02-21,15995,10,6,7
d2027ee9-91dd-46aa-8f34-31e38b74541c,267ebd23-564b-4f95-a62a-f0c69c642f72,Watkins-Bird,R21407,30,available,2022-12-08,90407,6,6,8
b156e5ea-cc4f-4329-b2e2-86b242fca842,267ebd23-564b-4f95-a62a-f0c69c642f72,Sanchez and Sons,A18144,30,available,2022-01-30,85561,7,5,6
b56c30a4-a3ec-44a9-be08-8ded68e8369b,267ebd23-564b-4f95-a62a-f0c69c642f72,Thomas-Jensen,H09135,30,available,2021-08-01,26560,7,8,10
6bd68164-1ed7-45bc-a6b8-96d4fcd97406,267ebd23-564b-4f95-a62a-f0c69c642f72,Shaw and Sons,T60489,30,available,2020-05-30,66304,9,9,7
562e015e-614d-47a7-aad5-10d0f94ced20,267ebd23-564b-4f95-a62a-f0c69c642f72,Collins-Reed,V90126,30,available,2021-12-30,34730,6,7,9
0eab2ea6-66c6-466f-b729-4613a729531e,267ebd23-564b-4f95-a62a-f0c69c642f72,Nielsen-Berger,X60037,30,available,2020-04-06,63859,7,10,6
07160916-4ef3-4f65-85b7-fc8aa8742b1e,267ebd23-564b-4f95-a62a-f0c69c642f72,Christensen-Taylor,R65902,30,available,2020-02-14,12295,5,7,5
babe2e25-12b1-4bf3-b6c3-181557469a9b,267ebd23-564b-4f95-a62a-f0c69c642f72,Rivera-Williams,U22429,30,available,2022-03-13,82370,5,10,5
20ddb0c1-c715-40bc-85e6-f17eac696a23,267ebd23-564b-4f95-a62a-f0c69c642f72,Graves-Wilkins,C00035,30,available,2020-10-17,55936,7,8,7
3dc383d6-ad9c-4305-9191-0bf8bfd93980,267ebd23-564b-4f95-a62a-f0c69c642f72,"Miller, Martinez and Hatfield",N28956,30,available,2019-12-05,95882,8,8,6
ea71ce56-3e0e-4fc1-bd6e-4de8151cce7e,267ebd23-564b-4f95-a62a-f0c69c642f72,Moon Group,R71788,30,available,2023-05-27,13295,8,5,10
f3abb889-a97c-48ef-bdcf-66dd2cc3a004,267ebd23-564b-4f95-a62a-f0c69c642f72,"Watson, Robinson and Smith",S09322,30,available,2021-10-28,67984,5,10,5
09ce80f0-87e5-45ca-81f8-59d0f2f1332e,267ebd23-564b-4f95-a62a-f0c69c642f72,"Alvarez, Smith and Frank",X39320,30,available,2020-01-21,32156,5,6,5
363497aa-0c2a-495f-b26a-1d960e4cb926,267ebd23-564b-4f95-a62a-f0c69c642f72,Williams Ltd,H11707,30,available,2024-09-20,90009,7,6,7
003c991a-617c-4dfc-8a14-fd687f52c49e,267ebd23-564b-4f95-a62a-f0c69c642f72,Richardson PLC,L42545,30,available,2021-05-25,95807,8,8,5
a07043ac-92f9-41dd-b09b-de03a10ba3e3,267ebd23-564b-4f95-a62a-f0c69c642f72,"King, Massey and Brooks",C73253,30,available,2020-09-26,54507,5,10,5
c4316627-139d-4314-b1f7-8eab2e62d0da,267ebd23-564b-4f95-a62a-f0c69c642f72,"Kennedy, Duncan and Scott",S74989,30,available,2023-05-25,57027,9,7,6
2e42c602-bd2b-4536-9b9d-55cf1eee7994,267ebd23-564b-4f95-a62a-f0c69c642f72,Mclaughlin-Mcclure,T76267,30,available,2022-10-23,49002,6,9,10
b39fa57c-d674-4d1e-be69-8e22c7026a06,267ebd23-564b-4f95-a62a-f0c69c642f72,Williams-Robinson,U73720,30,available,2020-07-23,72380,8,5,8
0898d5aa-03f1-406e-a83b-3d40d24caf70,267ebd23-564b-4f95-a62a-f0c69c642f72,Lynch-Johnson,O84796,30,available,2023-07-15,88028,8,5,7
e7d4cd4c-7067-4d6a-851d-36bc65bffe35,267ebd23-564b-4f95-a62a-f0c69c642f72,Tran LLC,I79105,30,available,2022-08-30,97828,9,10,9
310ef2e9-666f-4967-bae3-f2717e6e18fb,267ebd23-564b-4f95-a62a-f0c69c642f72,"Baker, Roberts and Meyers",F38941,30,available,2022-05-21,21140,6,6,8
924d6afa-a9e3-4485-b868-908a5e52390b,267ebd23-564b-4f95-a62a-f0c69c642f72,Oconnor-Harper,V18481,30,available,2020-03-10,83507,7,9,9
bae5cfbb-4d7e-4472-bc07-5824709b7962,267ebd23-564b-4f95-a62a-f0c69c642f72,"Collins, Strong and Sullivan",T88611,30,available,2020-10-01,29475,8,9,6
2e95594c-da17-4df8-a03e-15793a3dfc2b,267ebd23-564b-4f95-a62a-f0c69c642f72,Jackson and Sons,E21470,30,available,2022-12-02,16711,5,5,10
dd417b87-6e3e-4e29-949c-67d973b69a52,267ebd23-564b-4f95-a62a-f0c69c642f72,Welch-Collins,L92523,30,available,2023-12-05,96344,7,9,6
101350ce-ce68-42da-b7cc-c5a307b45ca7,267ebd23-564b-4f95-a62a-f0c69c642f72,Coleman-Dean,S61406,30,available,2020-07-21,74873,7,9,6
9c07b08e-c79b-4512-9da6-2a2592caa380,267ebd23-564b-4f95-a62a-f0c69c642f72,West-Hoffman,I35053,30,available,2022-06-23,69709,10,10,5
bf1d5f39-bba5-4bbd-841f-89ae6c4855d8,267ebd23-564b-4f95-a62a-f0c69c642f72,Carter Inc,J14626,30,available,2022-03-17,76076,6,10,9
9a224e27-090d-4ba3-829a-c0677012fd3c,267ebd23-564b-4f95-a62a-f0c69c642f72,Turner LLC,X09577,30,available,2023-07-27,55763,9,8,7
18294e14-f675-4c39-9515-2f0a0d0e4e13,267ebd23-564b-4f95-a62a-f0c69c642f72,Steele Group,T91330,30,available,2024-09-04,39191,6,10,8
938a1127-3e51-4929-aa8c-3cf2fe59a5dc,267ebd23-564b-4f95-a62a-f0c69c642f72,Klein-Combs,O94421,30,available,2020-01-01,26259,10,10,6
4ae4fce5-4b86-443c-b724-8627ffb643be,267ebd23-564b-4f95-a62a-f0c69c642f72,"Mason, Lopez and Rosales",P78795,30,available,2022-04-27,41481,9,8,8
602a21ef-8d10-410d-af7b-daecafb48488,267ebd23-564b-4f95-a62a-f0c69c642f72,Hardin-Harrell,K34991,30,available,2022-05-26,24616,8,7,10
d6bd4020-4f1a-49fa-a3be-785443b75cb5,267ebd23-564b-4f95-a62a-f0c69c642f72,Gray Inc,M89004,30,available,2022-02-17,92535,6,6,5
2cae2b90-805a-4be6-a3c8-7bdca670624e,267ebd23-564b-4f95-a62a-f0c69c642f72,Koch-Turner,L72068,30,available,2020-01-16,58363,8,6,10
fbbe5088-d1b9-4b51-9ecf-4ef4b79957cd,267ebd23-564b-4f95-a62a-f0c69c642f72,Osborne Inc,K38662,30,available,2020-06-23,94240,6,5,8
d6cc611d-6d05-41f9-9966-af20ce2c4199,267ebd23-564b-4f95-a62a-f0c69c642f72,Gray-Walls,S03428,30,available,2022-05-28,10317,7,6,10
b8851b89-3d9e-460e-a4bf-65d4473cff63,267ebd23-564b-4f95-a62a-f0c69c642f72,Schneider Inc,N94983,30,available,2024-05-05,45293,10,5,5
0d9024f3-2ee0-4534-adf4-6323779827e0,267ebd23-564b-4f95-a62a-f0c69c642f72,Tate Ltd,K80510,30,available,2019-10-09,35941,10,10,5
855ae853-1823-48cc-a867-9b83d46053ef,267ebd23-564b-4f95-a62a-f0c69c642f72,Cobb-Sloan,L72690,30,available,2023-05-06,71060,5,8,5
9322ae74-fb77-4406-81b1-361db35191e2,267ebd23-564b-4f95-a62a-f0c69c642f72,"Jenkins, Duncan and Carr",U94667,30,available,2022-08-15,22299,8,8,7
d12b0d62-0337-4723-942d-5d7859c6110b,267ebd23-564b-4f95-a62a-f0c69c642f72,"Shepherd, Jones and Ellis",M44530,30,available,2022-10-04,43872,8,5,7
099eb2ec-47c2-45e2-9469-251219ef65d1,267ebd23-564b-4f95-a62a-f0c69c642f72,Olson Ltd,J46244,30,available,2021-05-31,65686,10,7,7
4bed4c21-c84f-4d10-a657-f4cd76431562,267ebd23-564b-4f95-a62a-f0c69c642f72,"Howe, Mercado and Fisher",P46943,30,available,2020-05-19,67616,5,6,8
20a9a1b9-221b-43f3-91dd-ce9e04254ad1,267ebd23-564b-4f95-a62a-f0c69c642f72,Anderson LLC,C93475,30,available,2019-11-18,55178,10,8,6
052b15b1-87a3-4648-864d-1fa61188d312,267ebd23-564b-4f95-a62a-f0c69c642f72,"Campbell, Blankenship and Nielsen",X88743,30,available,2024-03-05,93448,10,7,6
cfe04724-0b39-4f78-82d0-b89e136a5f84,267ebd23-564b-4f95-a62a-f0c69c642f72,"Petersen, Shaw and Gonzales",C66635,30,available,2024-02-07,71347,10,6,10
f82cc44c-c3db-45ce-9882-f7f150afadf7,267ebd23-564b-4f95-a62a-f0c69c642f72,"Phillips, Hayes and Campbell",Z38074,30,available,2019-12-16,89416,7,5,9
b63cb5a1-c0aa-4793-b779-66072672b7ee,267ebd23-564b-4f95-a62a-f0c69c642f72,Jones LLC,C62660,30,available,2022-05-13,17478,8,7,10
9ea20db1-f7b6-442a-b4f4-dcfac1e33d6c,267ebd23-564b-4f95-a62a-f0c69c642f72,Webb-Kelley,S94116,30,available,2019-11-05,32481,9,8,7
4e1c18d8-2d4a-4a51-a40b-ebc21596c210,267ebd23-564b-4f95-a62a-f0c69c642f72,"Lopez, Rhodes and Juarez",O14649,30,available,2022-09-30,70153,10,10,7
5774d68a-10af-48c4-b4cf-0cfcb82e7580,267ebd23-564b-4f95-a62a-f0c69c642f72,"Nichols, Franklin and Ferguson",D97011,30,available,2021-02-15,32983,9,7,6
f7df45b6-f28c-4248-bc02-d1f258bd2fc6,267ebd23-564b-4f95-a62a-f0c69c642f72,"Curry, Fletcher and Vasquez",O73061,30,available,2021-03-05,38016,8,5,6
13e16091-ade5-4e9b-9e14-17212184c2d6,267ebd23-564b-4f95-a62a-f0c69c642f72,Werner Group,Q26830,30,available,2020-12-24,42206,7,5,6
1a2a3452-ac12-40eb-a1b2-b973347d09ee,267ebd23-564b-4f95-a62a-f0c69c642f72,Edwards-Scott,V91496,30,available,2020-11-27,30980,5,10,6
608c3b04-f5d1-4207-b304-ad5e431edd2b,267ebd23-564b-4f95-a62a-f0c69c642f72,Hoffman and Sons,Q21743,30,available,2022-09-19,17276,8,8,5
1a799c3b-4a9d-4000-bfd0-12313326e0b6,267ebd23-564b-4f95-a62a-f0c69c642f72,"Williams, Morris and Smith",U49010,30,available,2024-06-26,28210,7,5,5
c2f600db-1f4d-40ab-be4c-44b1c5637072,267ebd23-564b-4f95-a62a-f0c69c642f72,"Johnson, Smith and Williams",Y42229,30,available,2022-12-31,42042,7,6,6
aa3fb968-b7f4-4e49-96bd-b3291d3c38b6,267ebd23-564b-4f95-a62a-f0c69c642f72,"Bailey, Arellano and Arnold",P58350,30,available,2021-11-02,74703,6,8,7
1b1d8585-fe62-4ad2-a9ff-eae28b483b3a,267ebd23-564b-4f95-a62a-f0c69c642f72,Brown Ltd,J00779,30,available,2021-04-02,51760,5,6,7
505f1cc1-996e-470a-96e9-3f85ed5177be,267ebd23-564b-4f95-a62a-f0c69c642f72,"Allen, Gray and Robles",F94399,30,available,2024-07-16,96538,8,8,6
ee876c3b-4c02-4423-9bc0-7f3d07858859,267ebd23-564b-4f95-a62a-f0c69c642f72,"Lopez, Watts and Rodriguez",P30921,30,available,2023-08-14,21827,5,10,9
0b6ed6a9-cf52-4f25-b000-fe70368729bd,267ebd23-564b-4f95-a62a-f0c69c642f72,"Butler, Lopez and Williams",X78194,30,available,2021-09-07,19030,8,8,6
9f5a6b6b-f6f1-4e10-8618-f035f1118587,267ebd23-564b-4f95-a62a-f0c69c642f72,Romero Inc,Z35094,30,available,2020-06-10,93355,7,8,7
d191b491-7c9b-4928-82c9-01476288aa20,267ebd23-564b-4f95-a62a-f0c69c642f72,"Martin, Smith and Jennings",B67727,30,available,2022-01-05,69079,5,8,9
02466ec8-d920-448d-8fc6-a0e1afc47899,267ebd23-564b-4f95-a62a-f0c69c642f72,Hansen PLC,L53314,30,available,2023-07-05,28969,5,10,8
b7e3c1c6-c962-47d3-adf2-9cdba22ad415,267ebd23-564b-4f95-a62a-f0c69c642f72,Burton PLC,C56291,30,available,2023-09-01,53112,10,8,6
6b37d1b5-6d27-47b4-b4d7-9e0ceeb6fe68,267ebd23-564b-4f95-a62a-f0c69c642f72,Lam-Padilla,N72592,30,available,2022-02-13,37229,5,5,5
5b17e034-74fd-46d7-a760-1491f66b81c1,267ebd23-564b-4f95-a62a-f0c69c642f72,Werner-Bowen,U80457,30,available,2021-09-28,82898,9,10,8
7b925bab-aa6e-4502-b580-d9b59025acaf,267ebd23-564b-4f95-a62a-f0c69c642f72,Torres PLC,X75403,30,available,2023-04-10,90229,7,10,5
476e4546-7693-4036-83d3-c735e3878b9a,267ebd23-564b-4f95-a62a-f0c69c642f72,Daniel-Clark,L82235,30,available,2022-05-06,73594,6,7,8
a3970fa4-0d32-4377-8dbc-996e480656a5,267ebd23-564b-4f95-a62a-f0c69c642f72,Mathews Ltd,G32043,30,available,2020-03-06,87834,10,10,7
38dc69bc-621d-41f0-9ee5-d57c65d4b6dc,267ebd23-564b-4f95-a62a-f0c69c642f72,Gonzalez Ltd,T57422,30,available,2022-06-09,28761,6,8,10
f583c7eb-3991-4253-9bfa-6a1a8df407a0,267ebd23-564b-4f95-a62a-f0c69c642f72,Herrera-Martin,I73827,30,available,2023-12-03,71519,5,9,9
20164238-8908-45d2-a6a1-6aff0388a088,267ebd23-564b-4f95-a62a-f0c69c642f72,Travis-Wilson,K71642,30,available,2022-02-26,39745,6,7,5
492037ff-37aa-4be2-8a4a-633a78edfda0,267ebd23-564b-4f95-a62a-f0c69c642f72,Jordan-Nixon,K31637,30,available,2023-07-27,60892,9,7,10
04435f90-7f47-4e5f-b792-3c1f5ff45b0c,267ebd23-564b-4f95-a62a-f0c69c642f72,White and Sons,V16745,30,available,2020-09-06,27785,8,8,8
9e73b79f-810f-4693-af88-11c12793e3a6,267ebd23-564b-4f95-a62a-f0c69c642f72,Greene Ltd,C10897,30,available,2021-01-21,69391,5,6,5
46256e70-967a-440f-a4a0-66120724e7bb,267ebd23-564b-4f95-a62a-f0c69c642f72,Payne-Rogers,D05431,30,available,2024-05-13,34685,5,6,7
8aa33d7d-1894-49f1-9baf-010757a73599,267ebd23-564b-4f95-a62a-f0c69c642f72,Snyder and Sons,R64171,30,available,2020-05-20,94219,7,5,6
d4a389d1-5856-4243-a0dc-cf1f65ede8d0,267ebd23-564b-4f95-a62a-f0c69c642f72,Cohen-Johnson,P97829,30,available,2020-05-04,94969,5,7,5
23446517-af6b-431f-b34a-1186f9d23ad2,267ebd23-564b-4f95-a62a-f0c69c642f72,Ortega-Gonzalez,W55669,30,available,2022-12-21,46377,10,7,10
bfe6487f-f09c-4c40-a7e8-16ab2890182c,267ebd23-564b-4f95-a62a-f0c69c642f72,"Hayes, White and Hamilton",W67552,30,available,2022-04-22,32421,5,7,8
c52b3371-a3dc-4230-af0c-7f0f5be44399,267ebd23-564b-4f95-a62a-f0c69c642f72,Rodriguez Inc,Y42963,30,available,2023-01-16,30721,10,7,8
c753a5d5-2730-4265-9a49-509b4fd13fa5,267ebd23-564b-4f95-a62a-f0c69c642f72,Mendez Group,L25666,30,available,2024-05-22,26432,8,5,8
5a40c5bd-faba-4480-85cb-7a7f15aef7f3,267ebd23-564b-4f95-a62a-f0c69c642f72,Collier Group,T35187,30,available,2020-10-04,51738,9,6,10
7ad7feff-642d-4ab3-b24d-9e3c8a73f5fc,267ebd23-564b-4f95-a62a-f0c69c642f72,"Phillips, Miller and Walker",V39974,30,available,2024-04-25,38617,10,7,8
b8d32766-8f1d-4d75-bce9-5c7504dec1f0,267ebd23-564b-4f95-a62a-f0c69c642f72,Owens and Sons,J35508,30,available,2022-04-19,85298,7,8,8
04784ce0-bf9a-42dc-a412-4d93bd687dde,267ebd23-564b-4f95-a62a-f0c69c642f72,Bartlett-Lee,J96186,30,available,2020-03-13,22862,5,5,5
9604c25b-0ef6-4d13-b888-a0d2054d1020,267ebd23-564b-4f95-a62a-f0c69c642f72,Burke Ltd,Y60970,30,available,2024-09-28,89961,5,10,9
cf6d86b0-59a0-4b48-b909-20b28ce0c50b,267ebd23-564b-4f95-a62a-f0c69c642f72,Diaz Group,Y99737,30,available,2023-09-07,27538,10,5,8
18643f06-8fbd-4487-94e3-7e08313ffe63,267ebd23-564b-4f95-a62a-f0c69c642f72,"Johnson, Hill and Graham",B48038,30,available,2020-06-13,74557,5,5,10
27e47853-e22e-4335-8ed1-86e1a6ded796,267ebd23-564b-4f95-a62a-f0c69c642f72,Joseph LLC,H98416,30,available,2021-06-28,35876,9,7,8
a8971005-b047-4241-a898-1f9d73c23209,267ebd23-564b-4f95-a62a-f0c69c642f72,"Miller, Cunningham and Garza",W50420,30,available,2023-03-05,71751,5,7,8
ca80c164-3adf-4b80-9563-ae39b1ba7f17,267ebd23-564b-4f95-a62a-f0c69c642f72,Ward Group,E48670,30,available,2020-04-20,99450,7,8,8
d0d34fa1-8a77-49ce-8514-b84f1ae94eec,267ebd23-564b-4f95-a62a-f0c69c642f72,Johnson-Carter,K30593,30,available,2020-07-23,52916,10,10,6
e6dd1128-56e0-4c64-b33f-09f8ba68993c,267ebd23-564b-4f95-a62a-f0c69c642f72,Johnson-Murray,I59210,30,available,2021-04-12,47492,7,9,10
47383714-83c8-44cf-9567-0d3d1943a5c7,267ebd23-564b-4f95-a62a-f0c69c642f72,Wright and Sons,M13211,30,available,2020-08-29,68349,6,9,8
a974e591-76d7-4ff5-9c43-497672c5d645,267ebd23-564b-4f95-a62a-f0c69c642f72,"Smith, Salazar and Carter",Y42806,30,available,2019-10-24,66286,6,8,6
eda671fc-c60b-40b9-a1b8-be86a07ce3f6,267ebd23-564b-4f95-a62a-f0c69c642f72,Smith LLC,E60132,30,available,2022-12-09,56508,10,6,9
20cd354a-c5fa-4782-9e01-5ee71ef576f3,267ebd23-564b-4f95-a62a-f0c69c642f72,Gonzalez-Terry,E42933,30,available,2023-07-25,77640,8,7,6
55fa1e7e-b952-4c63-bc03-ef4157f79253,267ebd23-564b-4f95-a62a-f0c69c642f72,Hernandez Inc,D88984,30,available,2023-03-16,17121,6,10,6
ccfddcf0-bcce-4ad7-9b58-4dec1baec256,267ebd23-564b-4f95-a62a-f0c69c642f72,Davenport-Jones,V94870,30,available,2022-06-08,79158,9,9,10
4963b68f-40b5-46eb-bc67-00d8e11d32ae,267ebd23-564b-4f95-a62a-f0c69c642f72,Miller-Hall,G73963,30,available,2021-03-19,25413,7,8,5
27114fe3-e58e-4947-af86-ca825523b47e,267ebd23-564b-4f95-a62a-f0c69c642f72,"Daniels, Turner and Rasmussen",P01620,30,available,2022-10-20,99996,6,6,5
3d8325e6-2105-438e-b27a-162193956d49,267ebd23-564b-4f95-a62a-f0c69c642f72,Owens Group,F41747,30,available,2022-02-06,80001,8,8,7
3238b3f4-5364-4809-ae67-0adf11c94030,267ebd23-564b-4f95-a62a-f0c69c642f72,"Nichols, Baker and Cochran",F54856,30,available,2022-12-01,95995,8,5,10
35dae83e-4533-46c1-96d4-7feec4bffe27,267ebd23-564b-4f95-a62a-f0c69c642f72,Spencer and Sons,T55011,30,available,2021-06-02,49322,8,5,6
a9e60553-9c7a-4a93-88de-193549489f79,267ebd23-564b-4f95-a62a-f0c69c642f72,Lopez-Gaines,I33428,30,available,2024-01-05,64882,8,8,8
17cae06b-c5c6-414c-a718-4c573038c0d9,267ebd23-564b-4f95-a62a-f0c69c642f72,Graham-Durham,K81726,30,available,2020-12-26,20284,5,6,6
4bf0743a-0f7e-4995-988b-88d1ebbb2e9f,267ebd23-564b-4f95-a62a-f0c69c642f72,"Young, Wallace and Williams",S99202,30,available,2020-10-08,10546,5,5,5
a0758165-c8c4-4d8d-904e-924ad0e16bab,267ebd23-564b-4f95-a62a-f0c69c642f72,Vaughn Ltd,I70452,30,available,2022-05-25,28468,6,7,9
09499e42-51c1-415e-bdc9-a0048ca0c4db,267ebd23-564b-4f95-a62a-f0c69c642f72,"Lopez, Turner and Young",K71476,30,available,2023-08-01,42528,8,8,7
a0d2d6cb-a8b6-491d-8794-d19745f823e6,267ebd23-564b-4f95-a62a-f0c69c642f72,Castro-Zamora,G48110,30,available,2023-09-24,23022,7,6,5
69f9405e-ee37-440e-bec4-d386a7ef768f,02bcc3cc-2c05-4597-9be4-7771489960d1,Martinez-Walker,R11026,30,available,2022-04-18,25819,7,10,6
f240c58c-d6f8-40a8-ada4-e4d76edbd461,02bcc3cc-2c05-4597-9be4-7771489960d1,Lambert Inc,E21625,30,available,2020-05-24,15390,8,9,10
4b0ca1de-a490-45f9-acc7-e4c7cf97c5ec,02bcc3cc-2c05-4597-9be4-7771489960d1,Young-Atkinson,M38977,30,available,2020-05-23,61666,10,9,8
153d1c3c-6b91-435f-82b9-70b3239caa48,02bcc3cc-2c05-4597-9be4-7771489960d1,Gray LLC,I88164,30,available,2022-06-13,66075,5,8,9
ba4a4c5c-4e45-430e-837f-fe100760d9a5,02bcc3cc-2c05-4597-9be4-7771489960d1,Pena LLC,C09818,30,available,2020-12-04,86361,8,6,8
ec6741b8-2769-4ba2-84d8-85fe2d97aca7,02bcc3cc-2c05-4597-9be4-7771489960d1,"Scott, Harvey and Stanley",N64288,30,available,2021-04-15,50365,5,5,8
1c1d5231-23eb-4ad6-a64d-d5514c89ad30,02bcc3cc-2c05-4597-9be4-7771489960d1,Smith-Lane,S96577,30,available,2022-05-03,94901,10,6,5
9bb679b7-fe77-4f4a-97b4-c634f09ce0d0,02bcc3cc-2c05-4597-9be4-7771489960d1,Mcdaniel-Carroll,X88330,30,available,2021-09-30,59977,6,9,10
ad5772fb-1e56-411d-b9fd-9be51f356436,02bcc3cc-2c05-4597-9be4-7771489960d1,"Ryan, Hamilton and Rhodes",O82565,30,available,2023-03-09,49644,10,7,9
b3acbb23-1fd3-480f-9941-561dbce54996,02bcc3cc-2c05-4597-9be4-7771489960d1,Raymond PLC,W01802,30,available,2023-07-21,38285,10,8,5
fbede45d-145e-4dfa-8231-ed5d6a20141d,02bcc3cc-2c05-4597-9be4-7771489960d1,Evans Group,M84556,30,available,2022-09-23,79084,6,10,6
60828bbd-1fba-4d05-90d2-ea23c8332f68,02bcc3cc-2c05-4597-9be4-7771489960d1,Hill Inc,C66295,30,available,2022-03-06,88252,9,6,5
91567074-6822-4bfd-a6d8-2e776e321368,02bcc3cc-2c05-4597-9be4-7771489960d1,Simpson-Warren,S18633,30,available,2019-11-03,94584,10,7,7
e29609ad-214d-4ab9-bc9c-7692a1794515,02bcc3cc-2c05-4597-9be4-7771489960d1,Young-Gilmore,Q80763,30,available,2023-03-16,62049,9,9,8
787b80ed-4735-4641-b58d-57d9265f7642,02bcc3cc-2c05-4597-9be4-7771489960d1,Johnson PLC,N39509,30,available,2023-11-01,18327,8,8,10
ee4ee232-3d00-4378-9b09-297eea424531,02bcc3cc-2c05-4597-9be4-7771489960d1,Dickerson Inc,Q41914,30,available,2024-02-11,28955,6,5,8
6c6efb73-dcd5-4329-ae0b-65831c16fee1,02bcc3cc-2c05-4597-9be4-7771489960d1,"Jarvis, Ball and Moore",P80468,30,available,2023-03-07,96846,8,8,7
11cc6086-9ed3-4956-8bcd-42221fd5d5da,02bcc3cc-2c05-4597-9be4-7771489960d1,Brown-Moore,D94405,30,available,2020-10-20,36594,5,9,6
39edda29-c7ba-4bbd-bf4e-f095f7ead06b,02bcc3cc-2c05-4597-9be4-7771489960d1,"Webster, Thomas and Hayes",U81979,30,available,2021-03-30,25191,10,6,6
d03c1254-c486-44fe-9059-b0451a89713c,02bcc3cc-2c05-4597-9be4-7771489960d1,Gardner Group,O11983,30,available,2021-06-21,19858,9,8,8
514bee91-a89d-44df-a329-487436e362c2,02bcc3cc-2c05-4597-9be4-7771489960d1,"Lozano, Thomas and Henry",R38903,30,available,2023-09-06,99129,10,8,5
c55ca0f0-5b76-4f73-bf03-9a4ecda90307,02bcc3cc-2c05-4597-9be4-7771489960d1,"Alexander, Mercado and Smith",Y28096,30,available,2023-11-20,49854,9,5,5
c41fa04a-ce56-426d-9240-7a4961ba2252,02bcc3cc-2c05-4597-9be4-7771489960d1,Jones PLC,P77330,30,available,2021-10-24,39551,8,10,9
60bf7100-46b7-487f-8181-55f2cebd5724,02bcc3cc-2c05-4597-9be4-7771489960d1,Rubio-Ross,D28957,30,available,2021-10-28,83437,7,6,7
52409c95-8dbe-494b-b0da-d468c7a12041,02bcc3cc-2c05-4597-9be4-7771489960d1,"Grimes, Pacheco and Taylor",Y88120,30,available,2023-07-20,16600,9,8,9
b6a917e1-eab6-4bfe-a797-f04d2d972ccb,02bcc3cc-2c05-4597-9be4-7771489960d1,Mcmahon-Schultz,F88602,30,available,2019-12-12,47291,10,9,6
5280bd29-cd2a-4f1d-82f6-96237b467b1b,02bcc3cc-2c05-4597-9be4-7771489960d1,"Carrillo, Cooke and Gonzalez",B91955,30,available,2024-08-08,54458,5,5,5
741d2d6b-fe26-45f2-b542-95f609e05725,02bcc3cc-2c05-4597-9be4-7771489960d1,Thompson-Collier,G13333,30,available,2021-02-21,42274,9,10,7
963e1bc0-ad9c-42a2-910d-50aaf913d8ad,02bcc3cc-2c05-4597-9be4-7771489960d1,"Miles, Thompson and Castaneda",W34760,30,available,2021-12-27,53810,9,5,5
2d596cbd-750d-45e4-b77b-906751165987,02bcc3cc-2c05-4597-9be4-7771489960d1,Hood-Watts,B58391,30,available,2020-03-05,38423,6,8,7
947bc318-2f43-40f4-b2e7-948af3b884d5,02bcc3cc-2c05-4597-9be4-7771489960d1,"Bradshaw, Estrada and Rodriguez",G79371,30,available,2024-09-15,19564,5,6,6
