id,bus__trip_id,breaks_trip_id,status
13130,4378,1729,pending
13131,4378,1730,pending
13132,4378,1731,pending
13133,4379,1519,pending
13134,4379,1520,pending
13135,4379,1521,pending
13136,4380,1699,pending
13137,4380,1700,pending
13138,4380,1701,pending
13139,4381,1666,pending
13140,4381,1667,pending
13141,4381,1668,pending
13142,4382,1639,pending
13143,4382,1640,pending
13144,4382,1641,pending
13145,4383,1285,pending
13146,4383,1286,pending
13147,4383,1287,pending
13148,4384,1708,pending
13149,4384,1709,pending
13150,4384,1710,pending
13151,4385,1672,pending
13152,4385,1673,pending
13153,4385,1674,pending
13154,4386,1270,pending
13155,4386,1271,pending
13156,4386,1272,pending
13157,4387,1312,pending
13158,4387,1313,pending
13159,4387,1314,pending
13160,4388,1384,pending
13161,4388,1385,pending
13162,4388,1386,pending
13163,4389,1675,pending
13164,4389,1676,pending
13165,4389,1677,pending
13166,4390,1684,pending
13167,4390,1685,pending
13168,4390,1686,pending
13169,4391,1672,pending
13170,4391,1673,pending
13171,4391,1674,pending
13172,4392,1690,pending
13173,4392,1691,pending
13174,4392,1692,pending
13175,4393,1708,pending
13176,4393,1709,pending
13177,4393,1710,pending
13178,4394,1669,pending
13179,4394,1670,pending
13180,4394,1671,pending
13181,4395,1750,pending
13182,4395,1751,pending
13183,4395,1752,pending
13184,4396,1795,pending
13185,4396,1796,pending
13186,4396,1797,pending
13187,4397,1753,pending
13188,4397,1754,pending
13189,4397,1755,pending
13190,4398,1402,pending
13191,4398,1403,pending
13192,4398,1404,pending
13193,4399,1537,pending
13194,4399,1538,pending
13195,4399,1539,pending
13196,4400,1264,pending
13197,4400,1265,pending
13198,4400,1266,pending
13199,4401,1405,pending
13200,4401,1406,pending
13201,4401,1407,pending
13202,4402,1519,pending
13203,4402,1520,pending
13204,4402,1521,pending
13205,4403,1483,pending
13206,4403,1484,pending
13207,4403,1485,pending
13208,4404,1399,pending
13209,4404,1400,pending
13210,4404,1401,pending
13211,4405,1225,pending
13212,4405,1226,pending
13213,4405,1227,pending
13214,4406,1462,pending
13215,4406,1463,pending
13216,4406,1464,pending
13217,4407,1225,pending
13218,4407,1226,pending
13219,4407,1227,pending
13220,4408,1225,pending
13221,4408,1226,pending
13222,4408,1227,pending
13223,4409,1738,pending
13224,4409,1739,pending
13225,4409,1740,pending
13226,4410,1756,pending
13227,4410,1757,pending
13228,4410,1758,pending
13229,4411,1222,pending
13230,4411,1223,pending
13231,4411,1224,pending
13232,4412,1786,pending
13233,4412,1787,pending
13234,4412,1788,pending
13235,4413,1468,pending
13236,4413,1469,pending
13237,4413,1470,pending
13238,4414,1549,pending
13239,4414,1550,pending
13240,4414,1551,pending
13241,4415,1600,pending
13242,4415,1601,pending
13243,4415,1602,pending
13244,4416,1381,pending
13245,4416,1382,pending
13246,4416,1383,pending
13247,4417,1708,pending
13248,4417,1709,pending
13249,4417,1710,pending
13250,4418,1294,pending
13251,4418,1295,pending
13252,4418,1296,pending
13253,4419,1744,pending
13254,4419,1745,pending
13255,4419,1746,pending
13256,4420,1774,pending
13257,4420,1775,pending
13258,4420,1776,pending
13259,4421,1579,pending
13260,4421,1580,pending
13261,4421,1581,pending
13262,4422,1204,pending
13263,4422,1205,pending
13264,4422,1206,pending
13265,4423,1777,pending
13266,4423,1778,pending
13267,4423,1779,pending
13268,4424,1789,pending
13269,4424,1790,pending
13270,4424,1791,pending
13271,4425,1531,pending
13272,4425,1532,pending
13273,4425,1533,pending
13274,4426,1468,pending
13275,4426,1469,pending
13276,4426,1470,pending
13277,4427,1270,pending
13278,4427,1271,pending
13279,4427,1272,pending
13280,4428,1210,pending
13281,4428,1211,pending
13282,4428,1212,pending
13283,4429,1555,pending
13284,4429,1556,pending
13285,4429,1557,pending
13286,4430,1738,pending
13287,4430,1739,pending
13288,4430,1740,pending
13289,4431,1486,pending
13290,4431,1487,pending
13291,4431,1488,pending
13292,4432,1318,pending
13293,4432,1319,pending
13294,4432,1320,pending
13295,4433,1678,pending
13296,4433,1679,pending
13297,4433,1680,pending
13298,4434,1387,pending
13299,4434,1388,pending
13300,4434,1389,pending
13301,4435,1654,pending
13302,4435,1655,pending
13303,4435,1656,pending
13304,4436,1366,pending
13305,4436,1367,pending
13306,4436,1368,pending
13307,4437,1384,pending
13308,4437,1385,pending
13309,4437,1386,pending
13310,4438,1312,pending
13311,4438,1313,pending
13312,4438,1314,pending
13313,4439,1687,pending
13314,4439,1688,pending
13315,4439,1689,pending
13316,4440,1630,pending
13317,4440,1631,pending
13318,4440,1632,pending
13319,4441,1435,pending
13320,4441,1436,pending
13321,4441,1437,pending
13322,4442,1252,pending
13323,4442,1253,pending
13324,4442,1254,pending
13325,4443,1726,pending
13326,4443,1727,pending
13327,4443,1728,pending
13328,4444,1681,pending
13329,4444,1682,pending
13330,4444,1683,pending
13331,4445,1282,pending
13332,4445,1283,pending
13333,4445,1284,pending
13334,4446,1711,pending
13335,4446,1712,pending
13336,4446,1713,pending
13337,4447,1432,pending
13338,4447,1433,pending
13339,4447,1434,pending
13340,4448,1639,pending
13341,4448,1640,pending
13342,4448,1641,pending
13343,4449,1330,pending
13344,4449,1331,pending
13345,4449,1332,pending
13346,4450,1210,pending
13347,4450,1211,pending
13348,4450,1212,pending
13349,4451,1426,pending
13350,4451,1427,pending
13351,4451,1428,pending
13352,4452,1783,pending
13353,4452,1784,pending
13354,4452,1785,pending
13355,4453,1435,pending
13356,4453,1436,pending
13357,4453,1437,pending
13358,4454,1666,pending
13359,4454,1667,pending
13360,4454,1668,pending
13361,4455,1744,pending
13362,4455,1745,pending
13363,4455,1746,pending
13364,4456,1600,pending
13365,4456,1601,pending
13366,4456,1602,pending
13367,4457,1522,pending
13368,4457,1523,pending
13369,4457,1524,pending
13370,4458,1498,pending
13371,4458,1499,pending
13372,4458,1500,pending
13373,4459,1540,pending
13374,4459,1541,pending
13375,4459,1542,pending
13376,4460,1495,pending
13377,4460,1496,pending
13378,4460,1497,pending
13379,4461,1639,pending
13380,4461,1640,pending
13381,4461,1641,pending
13382,4462,1249,pending
13383,4462,1250,pending
13384,4462,1251,pending
13385,4463,1516,pending
13386,4463,1517,pending
13387,4463,1518,pending
13388,4464,1327,pending
13389,4464,1328,pending
13390,4464,1329,pending
13391,4465,1261,pending
13392,4465,1262,pending
13393,4465,1263,pending
13394,4466,1405,pending
13395,4466,1406,pending
13396,4466,1407,pending
13397,4467,1483,pending
13398,4467,1484,pending
13399,4467,1485,pending
13400,4468,1672,pending
13401,4468,1673,pending
13402,4468,1674,pending
13403,4469,1558,pending
13404,4469,1559,pending
13405,4469,1560,pending
13406,4470,1465,pending
13407,4470,1466,pending
13408,4470,1467,pending
13409,4471,1342,pending
13410,4471,1343,pending
13411,4471,1344,pending
13412,4472,1384,pending
13413,4472,1385,pending
13414,4472,1386,pending
13415,4473,1576,pending
13416,4473,1577,pending
13417,4473,1578,pending
13418,4474,1453,pending
13419,4474,1454,pending
13420,4474,1455,pending
13421,4475,1468,pending
13422,4475,1469,pending
13423,4475,1470,pending
13424,4476,1750,pending
13425,4476,1751,pending
13426,4476,1752,pending
13427,4477,1603,pending
13428,4477,1604,pending
13429,4477,1605,pending
13430,4478,1336,pending
13431,4478,1337,pending
13432,4478,1338,pending
13433,4479,1354,pending
13434,4479,1355,pending
13435,4479,1356,pending
13436,4480,1444,pending
13437,4480,1445,pending
13438,4480,1446,pending
13439,4481,1546,pending
13440,4481,1547,pending
13441,4481,1548,pending
13442,4482,1495,pending
13443,4482,1496,pending
13444,4482,1497,pending
13445,4483,1591,pending
13446,4483,1592,pending
13447,4483,1593,pending
13448,4484,1240,pending
13449,4484,1241,pending
13450,4484,1242,pending
13451,4485,1456,pending
13452,4485,1457,pending
13453,4485,1458,pending
13454,4486,1369,pending
13455,4486,1370,pending
13456,4486,1371,pending
13457,4487,1402,pending
13458,4487,1403,pending
13459,4487,1404,pending
13460,4488,1702,pending
13461,4488,1703,pending
13462,4488,1704,pending
13463,4489,1249,pending
13464,4489,1250,pending
13465,4489,1251,pending
13466,4490,1228,pending
13467,4490,1229,pending
13468,4490,1230,pending
13469,4491,1795,pending
13470,4491,1796,pending
13471,4491,1797,pending
13472,4492,1336,pending
13473,4492,1337,pending
13474,4492,1338,pending
13475,4493,1564,pending
13476,4493,1565,pending
13477,4493,1566,pending
13478,4494,1753,pending
13479,4494,1754,pending
13480,4494,1755,pending
13481,4495,1690,pending
13482,4495,1691,pending
13483,4495,1692,pending
13484,4496,1684,pending
13485,4496,1685,pending
13486,4496,1686,pending
13487,4497,1462,pending
13488,4497,1463,pending
13489,4497,1464,pending
13490,4498,1660,pending
13491,4498,1661,pending
13492,4498,1662,pending
13493,4499,1462,pending
13494,4499,1463,pending
13495,4499,1464,pending
13496,4500,1747,pending
13497,4500,1748,pending
13498,4500,1749,pending
13499,4501,1684,pending
13500,4501,1685,pending
13501,4501,1686,pending
13502,4502,2209,pending
13503,4502,2210,pending
13504,4502,2211,pending
13505,4503,1954,pending
13506,4503,1955,pending
13507,4503,1956,pending
13508,4504,1948,pending
13509,4504,1949,pending
13510,4504,1950,pending
13511,4505,1891,pending
13512,4505,1892,pending
13513,4505,1893,pending
13514,4506,2050,pending
13515,4506,2051,pending
13516,4506,2052,pending
13517,4507,2152,pending
13518,4507,2153,pending
13519,4507,2154,pending
13520,4508,1972,pending
13521,4508,1973,pending
13522,4508,1974,pending
13523,4509,2266,pending
13524,4509,2267,pending
13525,4509,2268,pending
13526,4510,2386,pending
13527,4510,2387,pending
13528,4510,2388,pending
13529,4511,1996,pending
13530,4511,1997,pending
13531,4511,1998,pending
13532,4512,2290,pending
13533,4512,2291,pending
13534,4512,2292,pending
13535,4513,2284,pending
13536,4513,2285,pending
13537,4513,2286,pending
13538,4514,2125,pending
13539,4514,2126,pending
13540,4514,2127,pending
13541,4515,2323,pending
13542,4515,2324,pending
13543,4515,2325,pending
13544,4516,1885,pending
13545,4516,1886,pending
13546,4516,1887,pending
13547,4517,2110,pending
13548,4517,2111,pending
13549,4517,2112,pending
13550,4518,2152,pending
13551,4518,2153,pending
13552,4518,2154,pending
13553,4519,2152,pending
13554,4519,2153,pending
13555,4519,2154,pending
13556,4520,1903,pending
13557,4520,1904,pending
13558,4520,1905,pending
13559,4521,1825,pending
13560,4521,1826,pending
13561,4521,1827,pending
13562,4522,2266,pending
13563,4522,2267,pending
13564,4522,2268,pending
13565,4523,2293,pending
13566,4523,2294,pending
13567,4523,2295,pending
13568,4524,2392,pending
13569,4524,2393,pending
13570,4524,2394,pending
13571,4525,2206,pending
13572,4525,2207,pending
13573,4525,2208,pending
13574,4526,2395,pending
13575,4526,2396,pending
13576,4526,2397,pending
13577,4527,1897,pending
13578,4527,1898,pending
13579,4527,1899,pending
13580,4528,2335,pending
13581,4528,2336,pending
13582,4528,2337,pending
13583,4529,2041,pending
13584,4529,2042,pending
13585,4529,2043,pending
13586,4530,1987,pending
13587,4530,1988,pending
13588,4530,1989,pending
13589,4531,2395,pending
13590,4531,2396,pending
13591,4531,2397,pending
13592,4532,1936,pending
13593,4532,1937,pending
13594,4532,1938,pending
13595,4533,2233,pending
13596,4533,2234,pending
13597,4533,2235,pending
13598,4534,2314,pending
13599,4534,2315,pending
13600,4534,2316,pending
13601,4535,2008,pending
13602,4535,2009,pending
13603,4535,2010,pending
13604,4536,2320,pending
13605,4536,2321,pending
13606,4536,2322,pending
13607,4537,2143,pending
13608,4537,2144,pending
13609,4537,2145,pending
13610,4538,1849,pending
13611,4538,1850,pending
13612,4538,1851,pending
13613,4539,2125,pending
13614,4539,2126,pending
13615,4539,2127,pending
13616,4540,2398,pending
13617,4540,2399,pending
13618,4540,2400,pending
13619,4541,2104,pending
13620,4541,2105,pending
13621,4541,2106,pending
13622,4542,2152,pending
13623,4542,2153,pending
13624,4542,2154,pending
13625,4543,1879,pending
13626,4543,1880,pending
13627,4543,1881,pending
13628,4544,1966,pending
13629,4544,1967,pending
13630,4544,1968,pending
13631,4545,2335,pending
13632,4545,2336,pending
13633,4545,2337,pending
13634,4546,1900,pending
13635,4546,1901,pending
13636,4546,1902,pending
13637,4547,2314,pending
13638,4547,2315,pending
13639,4547,2316,pending
13640,4548,2356,pending
13641,4548,2357,pending
13642,4548,2358,pending
13643,4549,2221,pending
13644,4549,2222,pending
13645,4549,2223,pending
13646,4550,2188,pending
13647,4550,2189,pending
13648,4550,2190,pending
13649,4551,1834,pending
13650,4551,1835,pending
13651,4551,1836,pending
13652,4552,2317,pending
13653,4552,2318,pending
13654,4552,2319,pending
13655,4553,2065,pending
13656,4553,2066,pending
13657,4553,2067,pending
13658,4554,1855,pending
13659,4554,1856,pending
13660,4554,1857,pending
13661,4555,2011,pending
13662,4555,2012,pending
13663,4555,2013,pending
13664,4556,2074,pending
13665,4556,2075,pending
13666,4556,2076,pending
13667,4557,2188,pending
13668,4557,2189,pending
13669,4557,2190,pending
13670,4558,2176,pending
13671,4558,2177,pending
13672,4558,2178,pending
13673,4559,2359,pending
13674,4559,2360,pending
13675,4559,2361,pending
13676,4560,2278,pending
13677,4560,2279,pending
13678,4560,2280,pending
13679,4561,2359,pending
13680,4561,2360,pending
13681,4561,2361,pending
13682,4562,2059,pending
13683,4562,2060,pending
13684,4562,2061,pending
13685,4563,2128,pending
13686,4563,2129,pending
13687,4563,2130,pending
13688,4564,2365,pending
13689,4564,2366,pending
13690,4564,2367,pending
13691,4565,2224,pending
13692,4565,2225,pending
13693,4565,2226,pending
13694,4566,2119,pending
13695,4566,2120,pending
13696,4566,2121,pending
13697,4567,2323,pending
13698,4567,2324,pending
13699,4567,2325,pending
13700,4568,2014,pending
13701,4568,2015,pending
13702,4568,2016,pending
13703,4569,2395,pending
13704,4569,2396,pending
13705,4569,2397,pending
13706,4570,2308,pending
13707,4570,2309,pending
13708,4570,2310,pending
13709,4571,1831,pending
13710,4571,1832,pending
13711,4571,1833,pending
13712,4572,2338,pending
13713,4572,2339,pending
13714,4572,2340,pending
13715,4573,2032,pending
13716,4573,2033,pending
13717,4573,2034,pending
13718,4574,2074,pending
13719,4574,2075,pending
13720,4574,2076,pending
13721,4575,2329,pending
13722,4575,2330,pending
13723,4575,2331,pending
13724,4576,2179,pending
13725,4576,2180,pending
13726,4576,2181,pending
13727,4577,2227,pending
13728,4577,2228,pending
13729,4577,2229,pending
13730,4578,1807,pending
13731,4578,1808,pending
13732,4578,1809,pending
13733,4579,1909,pending
13734,4579,1910,pending
13735,4579,1911,pending
13736,4580,2101,pending
13737,4580,2102,pending
13738,4580,2103,pending
13739,4581,2362,pending
13740,4581,2363,pending
13741,4581,2364,pending
13742,4582,1915,pending
13743,4582,1916,pending
13744,4582,1917,pending
13745,4583,2035,pending
13746,4583,2036,pending
13747,4583,2037,pending
13748,4584,1924,pending
13749,4584,1925,pending
13750,4584,1926,pending
13751,4585,2341,pending
13752,4585,2342,pending
13753,4585,2343,pending
13754,4586,2047,pending
13755,4586,2048,pending
13756,4586,2049,pending
13757,4587,2320,pending
13758,4587,2321,pending
13759,4587,2322,pending
13760,4588,2164,pending
13761,4588,2165,pending
13762,4588,2166,pending
13763,4589,2221,pending
13764,4589,2222,pending
13765,4589,2223,pending
13766,4590,1912,pending
13767,4590,1913,pending
13768,4590,1914,pending
13769,4591,2383,pending
13770,4591,2384,pending
13771,4591,2385,pending
13772,4592,1999,pending
13773,4592,2000,pending
13774,4592,2001,pending
13775,4593,1915,pending
13776,4593,1916,pending
13777,4593,1917,pending
13778,4594,2347,pending
13779,4594,2348,pending
13780,4594,2349,pending
13781,4595,2389,pending
13782,4595,2390,pending
13783,4595,2391,pending
13784,4596,1891,pending
13785,4596,1892,pending
13786,4596,1893,pending
13787,4597,2071,pending
13788,4597,2072,pending
13789,4597,2073,pending
13790,4598,1954,pending
13791,4598,1955,pending
13792,4598,1956,pending
13793,4599,1849,pending
13794,4599,1850,pending
13795,4599,1851,pending
13796,4600,2026,pending
13797,4600,2027,pending
13798,4600,2028,pending
13799,4601,2209,pending
13800,4601,2210,pending
13801,4601,2211,pending
13802,4602,1984,pending
13803,4602,1985,pending
13804,4602,1986,pending
13805,4603,2224,pending
13806,4603,2225,pending
13807,4603,2226,pending
13808,4604,2368,pending
13809,4604,2369,pending
13810,4604,2370,pending
13811,4605,2131,pending
13812,4605,2132,pending
13813,4605,2133,pending
13814,4606,2095,pending
13815,4606,2096,pending
13816,4606,2097,pending
13817,4607,2398,pending
13818,4607,2399,pending
13819,4607,2400,pending
13820,4608,2053,pending
13821,4608,2054,pending
13822,4608,2055,pending
13823,4609,2020,pending
13824,4609,2021,pending
13825,4609,2022,pending
13826,4610,2104,pending
13827,4610,2105,pending
13828,4610,2106,pending
13829,4611,2239,pending
13830,4611,2240,pending
13831,4611,2241,pending
13832,4612,2365,pending
13833,4612,2366,pending
13834,4612,2367,pending
13835,4613,2059,pending
13836,4613,2060,pending
13837,4613,2061,pending
13838,4614,2350,pending
13839,4614,2351,pending
13840,4614,2352,pending
13841,4615,1882,pending
13842,4615,1883,pending
13843,4615,1884,pending
13844,4616,2056,pending
13845,4616,2057,pending
13846,4616,2058,pending
13847,4617,1906,pending
13848,4617,1907,pending
13849,4617,1908,pending
13850,4618,2338,pending
13851,4618,2339,pending
13852,4618,2340,pending
13853,4619,1816,pending
13854,4619,1817,pending
13855,4619,1818,pending
13856,4620,2035,pending
13857,4620,2036,pending
13858,4620,2037,pending
13859,4621,2386,pending
13860,4621,2387,pending
13861,4621,2388,pending
13862,4622,1849,pending
13863,4622,1850,pending
13864,4622,1851,pending
13865,4623,2044,pending
13866,4623,2045,pending
13867,4623,2046,pending
13868,4624,2326,pending
13869,4624,2327,pending
13870,4624,2328,pending
13871,4625,1942,pending
13872,4625,1943,pending
13873,4625,1944,pending
13874,4626,2299,pending
13875,4626,2300,pending
13876,4626,2301,pending
13877,4627,1978,pending
13878,4627,1979,pending
13879,4627,1980,pending
13880,4628,2116,pending
13881,4628,2117,pending
13882,4628,2118,pending
13883,4629,2245,pending
13884,4629,2246,pending
13885,4629,2247,pending
13886,4630,2248,pending
13887,4630,2249,pending
13888,4630,2250,pending
13889,4631,2392,pending
13890,4631,2393,pending
13891,4631,2394,pending
13892,4632,1885,pending
13893,4632,1886,pending
13894,4632,1887,pending
13895,4633,1828,pending
13896,4633,1829,pending
13897,4633,1830,pending
13898,4634,1894,pending
13899,4634,1895,pending
13900,4634,1896,pending
13901,4635,1894,pending
13902,4635,1895,pending
13903,4635,1896,pending
13904,4636,2032,pending
13905,4636,2033,pending
13906,4636,2034,pending
13907,4637,1897,pending
13908,4637,1898,pending
13909,4637,1899,pending
13910,4638,2071,pending
13911,4638,2072,pending
13912,4638,2073,pending
13913,4639,2206,pending
13914,4639,2207,pending
13915,4639,2208,pending
13916,4640,2155,pending
13917,4640,2156,pending
13918,4640,2157,pending
13919,4641,2377,pending
13920,4641,2378,pending
13921,4641,2379,pending
13922,4642,1951,pending
13923,4642,1952,pending
13924,4642,1953,pending
13925,4643,1816,pending
13926,4643,1817,pending
13927,4643,1818,pending
13928,4644,1936,pending
13929,4644,1937,pending
13930,4644,1938,pending
13931,4645,2053,pending
13932,4645,2054,pending
13933,4645,2055,pending
13934,4646,2392,pending
13935,4646,2393,pending
13936,4646,2394,pending
13937,4647,2314,pending
13938,4647,2315,pending
13939,4647,2316,pending
13940,4648,2269,pending
13941,4648,2270,pending
13942,4648,2271,pending
13943,4649,1915,pending
13944,4649,1916,pending
13945,4649,1917,pending
13946,4650,2014,pending
13947,4650,2015,pending
13948,4650,2016,pending
13949,4651,1948,pending
13950,4651,1949,pending
13951,4651,1950,pending
13952,4652,1831,pending
13953,4652,1832,pending
13954,4652,1833,pending
13955,4653,2017,pending
13956,4653,2018,pending
13957,4653,2019,pending
13958,4654,2335,pending
13959,4654,2336,pending
13960,4654,2337,pending
13961,4655,2293,pending
13962,4655,2294,pending
13963,4655,2295,pending
13964,4656,1969,pending
13965,4656,1970,pending
13966,4656,1971,pending
13967,4657,2002,pending
13968,4657,2003,pending
13969,4657,2004,pending
13970,4658,2005,pending
13971,4658,2006,pending
13972,4658,2007,pending
13973,4659,1999,pending
13974,4659,2000,pending
13975,4659,2001,pending
13976,4660,2197,pending
13977,4660,2198,pending
13978,4660,2199,pending
13979,4661,2362,pending
13980,4661,2363,pending
13981,4661,2364,pending
13982,4662,1930,pending
13983,4662,1931,pending
13984,4662,1932,pending
13985,4663,1888,pending
13986,4663,1889,pending
13987,4663,1890,pending
13988,4664,2266,pending
13989,4664,2267,pending
13990,4664,2268,pending
13991,4665,2254,pending
13992,4665,2255,pending
13993,4665,2256,pending
13994,4666,2281,pending
13995,4666,2282,pending
13996,4666,2283,pending
13997,4667,2077,pending
13998,4667,2078,pending
13999,4667,2079,pending
14000,4668,2110,pending
14001,4668,2111,pending
14002,4668,2112,pending
14003,4669,1972,pending
14004,4669,1973,pending
14005,4669,1974,pending
14006,4670,1963,pending
14007,4670,1964,pending
14008,4670,1965,pending
14009,4671,1900,pending
14010,4671,1901,pending
14011,4671,1902,pending
14012,4672,2134,pending
14013,4672,2135,pending
14014,4672,2136,pending
14015,4673,2287,pending
14016,4673,2288,pending
14017,4673,2289,pending
14018,4674,1909,pending
14019,4674,1910,pending
14020,4674,1911,pending
14021,4675,2215,pending
14022,4675,2216,pending
14023,4675,2217,pending
14024,4676,1948,pending
14025,4676,1949,pending
14026,4676,1950,pending
14027,4677,2230,pending
14028,4677,2231,pending
14029,4677,2232,pending
14030,4678,2374,pending
14031,4678,2375,pending
14032,4678,2376,pending
14033,4679,1867,pending
14034,4679,1868,pending
14035,4679,1869,pending
14036,4680,2200,pending
14037,4680,2201,pending
14038,4680,2202,pending
14039,4681,2011,pending
14040,4681,2012,pending
14041,4681,2013,pending
14042,4682,2092,pending
14043,4682,2093,pending
14044,4682,2094,pending
14045,4683,1861,pending
14046,4683,1862,pending
14047,4683,1863,pending
14048,4684,2314,pending
14049,4684,2315,pending
14050,4684,2316,pending
14051,4685,2047,pending
14052,4685,2048,pending
14053,4685,2049,pending
14054,4686,2260,pending
14055,4686,2261,pending
14056,4686,2262,pending
14057,4687,2059,pending
14058,4687,2060,pending
14059,4687,2061,pending
14060,4688,2248,pending
14061,4688,2249,pending
14062,4688,2250,pending
14063,4689,2260,pending
14064,4689,2261,pending
14065,4689,2262,pending
14066,4690,1846,pending
14067,4690,1847,pending
14068,4690,1848,pending
14069,4691,1855,pending
14070,4691,1856,pending
14071,4691,1857,pending
14072,4692,2401,pending
14073,4692,2402,pending
14074,4692,2403,pending
14075,4693,2281,pending
14076,4693,2282,pending
14077,4693,2283,pending
14078,4694,2344,pending
14079,4694,2345,pending
14080,4694,2346,pending
14081,4695,2389,pending
14082,4695,2390,pending
14083,4695,2391,pending
14084,4696,2053,pending
14085,4696,2054,pending
14086,4696,2055,pending
14087,4697,2335,pending
14088,4697,2336,pending
14089,4697,2337,pending
14090,4698,2374,pending
14091,4698,2375,pending
14092,4698,2376,pending
14093,4699,1987,pending
14094,4699,1988,pending
14095,4699,1989,pending
14096,4700,2134,pending
14097,4700,2135,pending
14098,4700,2136,pending
14099,4701,2098,pending
14100,4701,2099,pending
14101,4701,2100,pending
14102,4702,1888,pending
14103,4702,1889,pending
14104,4702,1890,pending
14105,4703,2227,pending
14106,4703,2228,pending
14107,4703,2229,pending
14108,4704,1957,pending
14109,4704,1958,pending
14110,4704,1959,pending
14111,4705,2152,pending
14112,4705,2153,pending
14113,4705,2154,pending
14114,4706,1834,pending
14115,4706,1835,pending
14116,4706,1836,pending
14117,4707,1930,pending
14118,4707,1931,pending
14119,4707,1932,pending
14120,4708,2176,pending
14121,4708,2177,pending
14122,4708,2178,pending
14123,4709,1966,pending
14124,4709,1967,pending
14125,4709,1968,pending
14126,4710,2134,pending
14127,4710,2135,pending
14128,4710,2136,pending
14129,4711,1897,pending
14130,4711,1898,pending
14131,4711,1899,pending
14132,4712,1954,pending
14133,4712,1955,pending
14134,4712,1956,pending
14135,4713,1954,pending
14136,4713,1955,pending
14137,4713,1956,pending
14138,4714,1870,pending
14139,4714,1871,pending
14140,4714,1872,pending
14141,4715,2365,pending
14142,4715,2366,pending
14143,4715,2367,pending
14144,4716,2098,pending
14145,4716,2099,pending
14146,4716,2100,pending
14147,4717,1825,pending
14148,4717,1826,pending
14149,4717,1827,pending
14150,4718,1906,pending
14151,4718,1907,pending
14152,4718,1908,pending
14153,4719,2302,pending
14154,4719,2303,pending
14155,4719,2304,pending
14156,4720,2056,pending
14157,4720,2057,pending
14158,4720,2058,pending
14159,4721,1807,pending
14160,4721,1808,pending
14161,4721,1809,pending
14162,4722,2296,pending
14163,4722,2297,pending
14164,4722,2298,pending
14165,4723,2290,pending
14166,4723,2291,pending
14167,4723,2292,pending
14168,4724,1870,pending
14169,4724,1871,pending
14170,4724,1872,pending
14171,4725,2179,pending
14172,4725,2180,pending
14173,4725,2181,pending
14174,4726,2179,pending
14175,4726,2180,pending
14176,4726,2181,pending
14177,4727,2026,pending
14178,4727,2027,pending
14179,4727,2028,pending
14180,4728,2338,pending
14181,4728,2339,pending
14182,4728,2340,pending
14183,4729,2341,pending
14184,4729,2342,pending
14185,4729,2343,pending
14186,4730,2371,pending
14187,4730,2372,pending
14188,4730,2373,pending
14189,4731,1810,pending
14190,4731,1811,pending
14191,4731,1812,pending
14192,4732,2002,pending
14193,4732,2003,pending
14194,4732,2004,pending
14195,4733,2335,pending
14196,4733,2336,pending
14197,4733,2337,pending
14198,4734,1939,pending
14199,4734,1940,pending
14200,4734,1941,pending
14201,4735,2263,pending
14202,4735,2264,pending
14203,4735,2265,pending
14204,4736,2164,pending
14205,4736,2165,pending
14206,4736,2166,pending
14207,4737,1858,pending
14208,4737,1859,pending
14209,4737,1860,pending
14210,4738,2035,pending
14211,4738,2036,pending
14212,4738,2037,pending
14213,4739,2014,pending
14214,4739,2015,pending
14215,4739,2016,pending
14216,4740,1858,pending
14217,4740,1859,pending
14218,4740,1860,pending
14219,4741,2233,pending
14220,4741,2234,pending
14221,4741,2235,pending
14222,4742,2302,pending
14223,4742,2303,pending
14224,4742,2304,pending
14225,4743,2353,pending
14226,4743,2354,pending
14227,4743,2355,pending
14228,4744,2401,pending
14229,4744,2402,pending
14230,4744,2403,pending
14231,4745,2038,pending
14232,4745,2039,pending
14233,4745,2040,pending
14234,4746,2320,pending
14235,4746,2321,pending
14236,4746,2322,pending
14237,4747,2200,pending
14238,4747,2201,pending
14239,4747,2202,pending
14240,4748,2095,pending
14241,4748,2096,pending
14242,4748,2097,pending
14243,4749,2266,pending
14244,4749,2267,pending
14245,4749,2268,pending
14246,4750,1978,pending
14247,4750,1979,pending
14248,4750,1980,pending
14249,4751,2020,pending
14250,4751,2021,pending
14251,4751,2022,pending
14252,4752,1840,pending
14253,4752,1841,pending
14254,4752,1842,pending
14255,4753,2401,pending
14256,4753,2402,pending
14257,4753,2403,pending
14258,4754,2056,pending
14259,4754,2057,pending
14260,4754,2058,pending
14261,4755,1864,pending
14262,4755,1865,pending
14263,4755,1866,pending
14264,4756,2305,pending
14265,4756,2306,pending
14266,4756,2307,pending
14267,4757,2140,pending
14268,4757,2141,pending
14269,4757,2142,pending
14270,4758,2098,pending
14271,4758,2099,pending
14272,4758,2100,pending
14273,4759,2311,pending
14274,4759,2312,pending
14275,4759,2313,pending
14276,4760,2026,pending
14277,4760,2027,pending
14278,4760,2028,pending
14279,4761,1828,pending
14280,4761,1829,pending
14281,4761,1830,pending
14282,4762,2377,pending
14283,4762,2378,pending
14284,4762,2379,pending
14285,4763,2323,pending
14286,4763,2324,pending
14287,4763,2325,pending
14288,4764,1915,pending
14289,4764,1916,pending
14290,4764,1917,pending
14291,4765,1867,pending
14292,4765,1868,pending
14293,4765,1869,pending
